model-1658373542,1658373548.857, 0.48, 0.2556, 0.66, 0.2266
model-1658373542,1658373548.877, 0.57, 0.2431, 0.62, 0.2264
model-1658373542,1658373548.895, 0.65, 0.225, 0.57, 0.2319
model-1658373542,1658373548.915, 0.59, 0.2396, 0.57, 0.2371
model-1658373542,1658373548.934, 0.52, 0.2558, 0.57, 0.2386
model-1658373542,1658373548.954, 0.56, 0.2367, 0.57, 0.2368
model-1658373542,1658373548.976, 0.58, 0.2277, 0.57, 0.2332
model-1658373542,1658373548.995, 0.59, 0.2456, 0.62, 0.2304
model-1658373542,1658373549.014, 0.59, 0.2433, 0.62, 0.2282
model-1658373542,1658373549.034, 0.62, 0.238, 0.67, 0.2271
model-1658373542,1658373549.053, 0.63, 0.2444, 0.72, 0.2265
model-1658373542,1658373549.073, 0.67, 0.2312, 0.67, 0.2272
model-1658373542,1658373549.092, 0.59, 0.2377, 0.67, 0.2279
model-1658373542,1658373549.112, 0.54, 0.2431, 0.67, 0.2272
model-1658373542,1658373549.131, 0.6, 0.24, 0.67, 0.2255
model-1658373542,1658373549.15, 0.64, 0.2299, 0.67, 0.2243
model-1658373542,1658373549.17, 0.69, 0.2243, 0.66, 0.2237
model-1658373542,1658373549.19, 0.6, 0.2401, 0.69, 0.2213
model-1658373542,1658373549.21, 0.57, 0.2369, 0.66, 0.219
model-1658373542,1658373549.228, 0.58, 0.2387, 0.64, 0.2203
model-1658373542,1658373549.248, 0.63, 0.2261, 0.63, 0.2212
model-1658373542,1658373549.268, 0.59, 0.2347, 0.64, 0.2208
model-1658373542,1658373549.287, 0.65, 0.2247, 0.64, 0.2192
model-1658373542,1658373549.308, 0.66, 0.2275, 0.65, 0.2185
model-1658373542,1658373549.327, 0.58, 0.2344, 0.63, 0.2208
model-1658373542,1658373549.346, 0.61, 0.2249, 0.65, 0.2164
model-1658373542,1658373549.366, 0.58, 0.241, 0.7, 0.2137
model-1658373542,1658373549.385, 0.68, 0.2196, 0.67, 0.2199
model-1658373542,1658373549.405, 0.61, 0.2355, 0.65, 0.2198
model-1658373542,1658373549.427, 0.58, 0.245, 0.7, 0.2137
model-1658373542,1658373549.446, 0.59, 0.2389, 0.67, 0.2158
model-1658373542,1658373549.466, 0.65, 0.2239, 0.61, 0.2199
model-1658373542,1658373549.486, 0.68, 0.2286, 0.63, 0.2203
model-1658373542,1658373549.507, 0.63, 0.2273, 0.63, 0.2183
model-1658373542,1658373549.528, 0.62, 0.2276, 0.64, 0.2168
model-1658373542,1658373549.55, 0.68, 0.2144, 0.68, 0.2183
model-1658373542,1658373549.574, 0.55, 0.2393, 0.68, 0.2179
model-1658373542,1658373549.599, 0.62, 0.234, 0.69, 0.2169
model-1658373542,1658373549.62, 0.68, 0.2185, 0.7, 0.2165
model-1658373542,1658373549.639, 0.52, 0.2502, 0.69, 0.2132
model-1658373542,1658373549.658, 0.63, 0.235, 0.67, 0.2127
model-1658373542,1658373549.678, 0.56, 0.2405, 0.64, 0.2156
model-1658373542,1658373549.697, 0.56, 0.2453, 0.66, 0.2179
model-1658373542,1658373549.717, 0.61, 0.2369, 0.65, 0.218
model-1658373542,1658373549.736, 0.55, 0.2423, 0.66, 0.2184
model-1658373542,1658373549.755, 0.6, 0.2356, 0.66, 0.2193
model-1658373542,1658373549.774, 0.6, 0.2282, 0.66, 0.22
model-1658373542,1658373549.794, 0.6, 0.2324, 0.68, 0.2206
model-1658373542,1658373549.814, 0.58, 0.2409, 0.69, 0.2219
model-1658373542,1658373549.833, 0.64, 0.2213, 0.73, 0.2235
model-1658373542,1658373549.853, 0.51, 0.2382, 0.73, 0.2229
model-1658373542,1658373549.873, 0.54, 0.2424, 0.71, 0.2213
model-1658373542,1658373549.893, 0.54, 0.2438, 0.7, 0.2203
model-1658373542,1658373549.914, 0.61, 0.2399, 0.65, 0.2195
model-1658373542,1658373549.936, 0.55, 0.2358, 0.64, 0.2199
model-1658373542,1658373549.956, 0.62, 0.2202, 0.66, 0.2202
model-1658373542,1658373549.975, 0.65, 0.2195, 0.65, 0.2229
model-1658373542,1658373549.994, 0.52, 0.2599, 0.64, 0.2231
model-1658373542,1658373550.013, 0.55, 0.2461, 0.66, 0.2177
model-1658373542,1658373550.033, 0.66, 0.2215, 0.67, 0.2148
model-1658373542,1658373550.053, 0.66, 0.2188, 0.66, 0.2163
model-1658373542,1658373550.073, 0.63, 0.2403, 0.68, 0.2163
model-1658373542,1658373550.092, 0.6, 0.225, 0.68, 0.2141
model-1658373542,1658373550.11, 0.59, 0.2348, 0.64, 0.2128
model-1658373542,1658373550.13, 0.65, 0.2132, 0.66, 0.2125
model-1658373542,1658373550.15, 0.69, 0.213, 0.65, 0.2132
model-1658373542,1658373550.172, 0.52, 0.2493, 0.65, 0.2125
model-1658373542,1658373550.193, 0.57, 0.2358, 0.65, 0.2136
model-1658373542,1658373550.212, 0.5, 0.2588, 0.67, 0.2121
model-1658373542,1658373550.229, 0.69, 0.2094, 0.7, 0.2123
model-1658373542,1658373550.248, 0.58, 0.2404, 0.71, 0.2151
model-1658373542,1658373550.27, 0.64, 0.2287, 0.7, 0.2127
model-1658373542,1658373550.29, 0.63, 0.2286, 0.7, 0.2114
model-1658373542,1658373550.31, 0.65, 0.2186, 0.68, 0.2119
model-1658373542,1658373550.329, 0.69, 0.2217, 0.67, 0.2111
model-1658373542,1658373550.348, 0.58, 0.232, 0.68, 0.2104
model-1658373542,1658373550.367, 0.6, 0.2286, 0.68, 0.2103
model-1658373542,1658373550.387, 0.63, 0.2192, 0.68, 0.2101
model-1658373542,1658373550.407, 0.61, 0.2356, 0.66, 0.211
model-1658373542,1658373550.427, 0.64, 0.2403, 0.67, 0.2131
model-1658373542,1658373550.446, 0.62, 0.2225, 0.65, 0.214
model-1658373542,1658373550.465, 0.57, 0.2418, 0.66, 0.2134
model-1658373542,1658373550.484, 0.52, 0.2429, 0.66, 0.2141
model-1658373542,1658373550.503, 0.6, 0.2224, 0.69, 0.2154
model-1658373542,1658373550.523, 0.57, 0.2386, 0.7, 0.2178
model-1658373542,1658373550.543, 0.65, 0.2193, 0.69, 0.2202
model-1658373542,1658373550.563, 0.65, 0.235, 0.69, 0.2204
model-1658373542,1658373550.582, 0.68, 0.2211, 0.74, 0.2183
model-1658373542,1658373550.601, 0.58, 0.2249, 0.71, 0.2168
model-1658373542,1658373550.621, 0.69, 0.2096, 0.65, 0.2157
model-1658373542,1658373550.641, 0.64, 0.2266, 0.63, 0.2182
model-1658373542,1658373550.662, 0.64, 0.2236, 0.6, 0.2283
model-1658373542,1658373550.681, 0.52, 0.2431, 0.6, 0.2351
model-1658373542,1658373550.701, 0.6, 0.2288, 0.59, 0.2367
model-1658373542,1658373550.721, 0.49, 0.2762, 0.6, 0.2271
model-1658373542,1658373550.741, 0.5, 0.2548, 0.64, 0.2173
model-1658373542,1658373550.761, 0.61, 0.2258, 0.72, 0.2151
model-1658373542,1658373550.782, 0.65, 0.2344, 0.71, 0.2173
model-1658373542,1658373550.802, 0.64, 0.2318, 0.65, 0.2216
model-1658373542,1658373550.82, 0.64, 0.2237, 0.62, 0.2257
model-1658373542,1658373550.838, 0.61, 0.2228, 0.62, 0.2249
model-1658373542,1658373550.858, 0.53, 0.2435, 0.65, 0.2217
model-1658373542,1658373550.878, 0.65, 0.2284, 0.73, 0.2199
model-1658373542,1658373550.898, 0.63, 0.2388, 0.71, 0.2207
model-1658373542,1658373550.918, 0.61, 0.2335, 0.67, 0.2231
model-1658373542,1658373550.938, 0.58, 0.2347, 0.64, 0.2252
model-1658373542,1658373550.958, 0.61, 0.2316, 0.61, 0.2263
model-1658373542,1658373550.977, 0.67, 0.2248, 0.61, 0.2267
model-1658373542,1658373550.996, 0.57, 0.2334, 0.62, 0.2265
model-1658373542,1658373551.017, 0.61, 0.2339, 0.62, 0.2253
model-1658373542,1658373551.036, 0.58, 0.2374, 0.67, 0.2227
model-1658373542,1658373551.056, 0.68, 0.221, 0.68, 0.2203
model-1658373542,1658373551.075, 0.68, 0.2125, 0.67, 0.2187
model-1658373542,1658373551.096, 0.58, 0.2371, 0.71, 0.218
model-1658373542,1658373551.115, 0.64, 0.2372, 0.68, 0.2185
model-1658373542,1658373551.136, 0.64, 0.2414, 0.68, 0.2162
model-1658373542,1658373551.155, 0.61, 0.2363, 0.68, 0.2144
model-1658373542,1658373551.173, 0.62, 0.2199, 0.67, 0.2137
model-1658373542,1658373551.187, 0.71, 0.2004, 0.68, 0.2142
model-1658373542,1658373551.209, 0.6, 0.2358, 0.66, 0.2144
model-1658373542,1658373551.226, 0.62, 0.2267, 0.66, 0.2134
model-1658373542,1658373551.246, 0.56, 0.2598, 0.66, 0.2119
model-1658373542,1658373551.266, 0.65, 0.2222, 0.7, 0.2128
model-1658373542,1658373551.285, 0.67, 0.2148, 0.7, 0.2139
model-1658373542,1658373551.305, 0.66, 0.224, 0.7, 0.2151
model-1658373542,1658373551.325, 0.66, 0.2157, 0.67, 0.2151
model-1658373542,1658373551.344, 0.69, 0.2046, 0.65, 0.2156
model-1658373542,1658373551.362, 0.6, 0.2391, 0.68, 0.2166
model-1658373542,1658373551.38, 0.67, 0.2128, 0.67, 0.2172
model-1658373542,1658373551.399, 0.67, 0.2044, 0.67, 0.2185
model-1658373542,1658373551.418, 0.53, 0.265, 0.66, 0.2199
model-1658373542,1658373551.438, 0.67, 0.2112, 0.67, 0.2183
model-1658373542,1658373551.457, 0.6, 0.2183, 0.63, 0.2202
model-1658373542,1658373551.475, 0.59, 0.2313, 0.65, 0.2188
model-1658373542,1658373551.494, 0.67, 0.2079, 0.66, 0.2173
model-1658373542,1658373551.513, 0.58, 0.2265, 0.67, 0.2163
model-1658373542,1658373551.531, 0.58, 0.2446, 0.7, 0.2183
model-1658373542,1658373551.551, 0.6, 0.229, 0.69, 0.2183
model-1658373542,1658373551.57, 0.65, 0.2044, 0.65, 0.2157
model-1658373542,1658373551.591, 0.75, 0.1965, 0.68, 0.2184
model-1658373542,1658373551.61, 0.65, 0.199, 0.67, 0.2164
model-1658373542,1658373551.629, 0.65, 0.2134, 0.67, 0.2176
model-1658373542,1658373551.648, 0.62, 0.2318, 0.65, 0.229
model-1658373542,1658373551.669, 0.63, 0.2312, 0.6, 0.2331
model-1658373542,1658373551.689, 0.66, 0.2281, 0.63, 0.2282
model-1658373542,1658373551.708, 0.55, 0.2348, 0.66, 0.2133
model-1658373542,1658373551.727, 0.68, 0.2112, 0.67, 0.2134
model-1658373542,1658373551.746, 0.61, 0.2313, 0.67, 0.2153
model-1658373542,1658373551.765, 0.59, 0.2313, 0.65, 0.2171
model-1658373542,1658373551.785, 0.68, 0.2131, 0.62, 0.2178
model-1658373542,1658373551.804, 0.67, 0.202, 0.67, 0.2175
model-1658373542,1658373551.823, 0.61, 0.2186, 0.67, 0.2172
model-1658373542,1658373551.842, 0.65, 0.218, 0.63, 0.217
model-1658373542,1658373551.859, 0.68, 0.2114, 0.64, 0.2187
model-1658373542,1658373551.879, 0.67, 0.2213, 0.66, 0.2215
model-1658373542,1658373551.9, 0.64, 0.2129, 0.65, 0.2216
model-1658373542,1658373551.919, 0.64, 0.2283, 0.67, 0.2144
model-1658373542,1658373551.937, 0.64, 0.2289, 0.69, 0.2065
model-1658373542,1658373551.958, 0.71, 0.2147, 0.69, 0.2069
model-1658373542,1658373551.976, 0.64, 0.2262, 0.66, 0.209
model-1658373542,1658373551.995, 0.68, 0.203, 0.72, 0.2039
model-1658373542,1658373552.014, 0.67, 0.2065, 0.72, 0.2038
model-1658373542,1658373552.033, 0.69, 0.1998, 0.71, 0.2112
model-1658373542,1658373552.051, 0.65, 0.2217, 0.69, 0.2182
model-1658373542,1658373552.069, 0.56, 0.2532, 0.72, 0.2097
model-1658373542,1658373552.087, 0.65, 0.2077, 0.71, 0.2085
model-1658373542,1658373552.106, 0.69, 0.2002, 0.73, 0.2073
model-1658373542,1658373552.125, 0.59, 0.232, 0.73, 0.2092
model-1658373542,1658373552.144, 0.64, 0.203, 0.72, 0.2114
model-1658373542,1658373552.162, 0.66, 0.2117, 0.71, 0.2143
model-1658373542,1658373552.181, 0.62, 0.2317, 0.68, 0.2211
model-1658373542,1658373552.2, 0.62, 0.2262, 0.67, 0.2231
model-1658373542,1658373552.219, 0.59, 0.2252, 0.67, 0.2207
model-1658373542,1658373552.238, 0.62, 0.2168, 0.69, 0.2131
model-1658373542,1658373552.258, 0.68, 0.2043, 0.71, 0.2086
model-1658373542,1658373552.276, 0.67, 0.2019, 0.67, 0.2147
model-1658373542,1658373552.293, 0.66, 0.2337, 0.67, 0.2139
model-1658373542,1658373552.314, 0.63, 0.2359, 0.7, 0.2026
model-1658373542,1658373552.331, 0.64, 0.2246, 0.73, 0.2008
model-1658373542,1658373552.351, 0.7, 0.1977, 0.73, 0.2019
model-1658373542,1658373552.37, 0.73, 0.1968, 0.72, 0.202
model-1658373542,1658373552.389, 0.57, 0.2491, 0.71, 0.2047
model-1658373542,1658373552.407, 0.71, 0.1937, 0.69, 0.204
model-1658373542,1658373552.426, 0.7, 0.1979, 0.72, 0.1975
model-1658373542,1658373552.444, 0.69, 0.2021, 0.73, 0.1955
model-1658373542,1658373552.464, 0.62, 0.239, 0.73, 0.1955
model-1658373542,1658373552.484, 0.62, 0.227, 0.73, 0.1985
model-1658373542,1658373552.504, 0.65, 0.2214, 0.71, 0.1991
model-1658373542,1658373552.522, 0.72, 0.1939, 0.69, 0.2
model-1658373542,1658373552.541, 0.68, 0.2042, 0.69, 0.1988
model-1658373542,1658373552.56, 0.68, 0.2128, 0.71, 0.1981
model-1658373542,1658373552.578, 0.7, 0.2035, 0.71, 0.1967
model-1658373542,1658373552.602, 0.69, 0.2047, 0.7, 0.1956
model-1658373542,1658373552.622, 0.72, 0.2025, 0.72, 0.1953
model-1658373542,1658373552.641, 0.71, 0.2006, 0.71, 0.1972
model-1658373542,1658373552.66, 0.67, 0.2092, 0.7, 0.1971
model-1658373542,1658373552.679, 0.75, 0.1775, 0.7, 0.1994
model-1658373542,1658373552.698, 0.58, 0.2354, 0.69, 0.2015
model-1658373542,1658373552.718, 0.68, 0.2056, 0.71, 0.2021
model-1658373542,1658373552.738, 0.68, 0.2136, 0.7, 0.2034
model-1658373542,1658373552.759, 0.71, 0.2187, 0.69, 0.2113
model-1658373542,1658373552.778, 0.61, 0.2462, 0.69, 0.2128
model-1658373542,1658373552.798, 0.67, 0.2128, 0.7, 0.2113
model-1658373542,1658373552.819, 0.65, 0.2102, 0.69, 0.2205
model-1658373542,1658373552.837, 0.67, 0.2048, 0.69, 0.2204
model-1658373542,1658373552.857, 0.69, 0.1991, 0.67, 0.2188
model-1658373542,1658373552.875, 0.74, 0.1868, 0.67, 0.217
model-1658373542,1658373552.893, 0.63, 0.219, 0.65, 0.2175
model-1658373542,1658373552.913, 0.63, 0.2387, 0.67, 0.2182
model-1658373542,1658373552.934, 0.65, 0.2321, 0.65, 0.2171
model-1658373542,1658373552.954, 0.69, 0.2094, 0.65, 0.2166
model-1658373542,1658373552.975, 0.66, 0.2086, 0.67, 0.2164
model-1658373542,1658373552.994, 0.55, 0.2535, 0.65, 0.2153
model-1658373542,1658373553.012, 0.71, 0.2052, 0.67, 0.2161
model-1658373542,1658373553.031, 0.7, 0.201, 0.69, 0.2152
model-1658373542,1658373553.052, 0.68, 0.1926, 0.7, 0.2153
model-1658373542,1658373553.072, 0.69, 0.2089, 0.72, 0.2125
model-1658373542,1658373553.091, 0.71, 0.2087, 0.71, 0.206
model-1658373542,1658373553.11, 0.62, 0.2096, 0.7, 0.2024
model-1658373542,1658373553.129, 0.63, 0.2209, 0.7, 0.2003
model-1658373542,1658373553.149, 0.72, 0.1888, 0.71, 0.1997
model-1658373542,1658373553.169, 0.71, 0.2046, 0.71, 0.2076
model-1658373542,1658373553.189, 0.58, 0.2302, 0.72, 0.2117
model-1658373542,1658373553.209, 0.63, 0.2328, 0.72, 0.2089
model-1658373542,1658373553.228, 0.71, 0.178, 0.67, 0.2066
model-1658373542,1658373553.247, 0.73, 0.1988, 0.55, 0.2348
model-1658373542,1658373553.266, 0.57, 0.234, 0.54, 0.2383
model-1658373542,1658373553.286, 0.65, 0.229, 0.65, 0.2253
model-1658373542,1658373553.305, 0.64, 0.2243, 0.68, 0.2186
model-1658373542,1658373553.325, 0.61, 0.2374, 0.7, 0.23
model-1658373542,1658373553.344, 0.55, 0.2385, 0.68, 0.2245
model-1658373542,1658373553.362, 0.7, 0.208, 0.73, 0.213
model-1658373542,1658373553.38, 0.71, 0.2081, 0.7, 0.2109
model-1658373542,1658373553.399, 0.62, 0.2156, 0.64, 0.2115
model-1658373542,1658373553.42, 0.65, 0.2177, 0.67, 0.209
model-1658373542,1658373553.439, 0.65, 0.2089, 0.67, 0.2027
model-1658373542,1658373553.458, 0.63, 0.2222, 0.71, 0.2
model-1658373542,1658373553.476, 0.69, 0.1935, 0.74, 0.2085
model-1658373542,1658373553.495, 0.64, 0.2107, 0.7, 0.2143
model-1658373542,1658373553.514, 0.67, 0.2108, 0.71, 0.2116
model-1658373542,1658373553.532, 0.69, 0.1949, 0.74, 0.2072
model-1658373542,1658373553.552, 0.76, 0.181, 0.74, 0.206
model-1658373542,1658373553.571, 0.65, 0.219, 0.75, 0.1996
model-1658373542,1658373553.589, 0.78, 0.1887, 0.72, 0.1957
model-1658373542,1658373553.607, 0.71, 0.1966, 0.71, 0.1934
model-1658373542,1658373553.63, 0.71, 0.1904, 0.7, 0.1935
model-1658373542,1658373553.651, 0.71, 0.1966, 0.69, 0.1938
model-1658373542,1658373553.67, 0.72, 0.199, 0.72, 0.1952
model-1658373542,1658373553.688, 0.72, 0.2027, 0.7, 0.1961
model-1658373542,1658373553.707, 0.65, 0.216, 0.66, 0.2002
model-1658373542,1658373553.726, 0.71, 0.1954, 0.71, 0.1975
model-1658373542,1658373553.745, 0.66, 0.2155, 0.71, 0.2055
model-1658373542,1658373553.764, 0.69, 0.2044, 0.74, 0.2095
model-1658373542,1658373553.783, 0.67, 0.2182, 0.72, 0.1995
model-1658373542,1658373553.802, 0.74, 0.1942, 0.74, 0.19
model-1658373542,1658373553.821, 0.77, 0.194, 0.7, 0.1924
model-1658373542,1658373553.84, 0.78, 0.1714, 0.69, 0.1944
model-1658373542,1658373553.859, 0.71, 0.202, 0.71, 0.1895
model-1658373542,1658373553.879, 0.7, 0.2033, 0.72, 0.198
model-1658373542,1658373553.898, 0.81, 0.1448, 0.69, 0.2189
model-1658373542,1658373553.917, 0.71, 0.1956, 0.69, 0.217
model-1658373542,1658373553.938, 0.74, 0.2031, 0.73, 0.1939
model-1658373542,1658373553.959, 0.73, 0.187, 0.74, 0.1896
model-1658373542,1658373553.979, 0.64, 0.2225, 0.74, 0.1894
model-1658373542,1658373554.001, 0.71, 0.2027, 0.74, 0.1897
model-1658373542,1658373554.02, 0.67, 0.2133, 0.74, 0.1897
model-1658373542,1658373554.04, 0.74, 0.1857, 0.74, 0.1899
model-1658373542,1658373554.058, 0.74, 0.1726, 0.74, 0.1925
model-1658373542,1658373554.078, 0.72, 0.1883, 0.74, 0.1977
model-1658373542,1658373554.098, 0.69, 0.2003, 0.71, 0.2068
model-1658373542,1658373554.118, 0.57, 0.2331, 0.69, 0.21
model-1658373542,1658373554.136, 0.67, 0.1999, 0.73, 0.2059
model-1658373542,1658373554.157, 0.61, 0.2198, 0.75, 0.1971
model-1658373542,1658373554.176, 0.67, 0.206, 0.74, 0.1953
model-1658373542,1658373554.195, 0.72, 0.196, 0.74, 0.1948
model-1658373542,1658373554.214, 0.76, 0.1877, 0.73, 0.1943
model-1658373542,1658373554.233, 0.66, 0.1975, 0.74, 0.1941
model-1658373542,1658373554.254, 0.67, 0.2134, 0.75, 0.1951
model-1658373542,1658373554.276, 0.72, 0.1966, 0.75, 0.1996
model-1658373542,1658373554.295, 0.61, 0.2274, 0.76, 0.1964
model-1658373542,1658373554.313, 0.66, 0.2059, 0.74, 0.1906
model-1658373542,1658373554.333, 0.68, 0.205, 0.7, 0.1898
model-1658373542,1658373554.353, 0.64, 0.2357, 0.7, 0.1899
model-1658373542,1658373554.373, 0.65, 0.2258, 0.74, 0.1901
model-1658373542,1658373554.391, 0.68, 0.201, 0.76, 0.1961
model-1658373542,1658373554.41, 0.69, 0.2075, 0.73, 0.2025
model-1658373542,1658373554.428, 0.7, 0.1964, 0.75, 0.2009
model-1658373542,1658373554.447, 0.64, 0.2265, 0.77, 0.1881
model-1658373542,1658373554.468, 0.7, 0.1961, 0.72, 0.1834
model-1658373542,1658373554.488, 0.69, 0.198, 0.7, 0.1849
model-1658373542,1658373554.507, 0.74, 0.1813, 0.71, 0.1854
model-1658373542,1658373554.527, 0.65, 0.2177, 0.73, 0.1848
model-1658373542,1658373554.547, 0.66, 0.2148, 0.74, 0.1858
model-1658373542,1658373554.567, 0.65, 0.2183, 0.76, 0.1906
model-1658373542,1658373554.587, 0.72, 0.1759, 0.75, 0.1975
model-1658373542,1658373554.607, 0.66, 0.206, 0.73, 0.2002
model-1658373542,1658373554.628, 0.69, 0.2124, 0.74, 0.1905
model-1658373542,1658373554.648, 0.71, 0.2011, 0.76, 0.1855
model-1658373542,1658373554.668, 0.67, 0.1933, 0.75, 0.1846
model-1658373542,1658373554.689, 0.7, 0.2034, 0.76, 0.184
model-1658373542,1658373554.71, 0.72, 0.1955, 0.76, 0.1859
model-1658373542,1658373554.73, 0.73, 0.1787, 0.75, 0.1923
model-1658373542,1658373554.75, 0.63, 0.2177, 0.76, 0.1956
model-1658373542,1658373554.769, 0.62, 0.2226, 0.74, 0.1922
model-1658373542,1658373554.79, 0.68, 0.195, 0.75, 0.1888
model-1658373542,1658373554.81, 0.66, 0.2081, 0.77, 0.1861
model-1658373542,1658373554.831, 0.71, 0.1879, 0.76, 0.1864
model-1658373542,1658373554.852, 0.67, 0.2102, 0.77, 0.1879
model-1658373542,1658373554.873, 0.72, 0.1884, 0.74, 0.1924
model-1658373542,1658373554.892, 0.75, 0.1915, 0.75, 0.1976
model-1658373542,1658373554.912, 0.75, 0.1848, 0.73, 0.2059
model-1658373542,1658373554.93, 0.68, 0.1979, 0.72, 0.2017
model-1658373542,1658373554.951, 0.74, 0.1826, 0.74, 0.1904
model-1658373542,1658373554.973, 0.66, 0.2149, 0.74, 0.1827
model-1658373542,1658373554.991, 0.73, 0.1651, 0.73, 0.1796
model-1658373542,1658373555.011, 0.73, 0.1721, 0.69, 0.1872
model-1658373542,1658373555.03, 0.73, 0.1838, 0.67, 0.2013
model-1658373542,1658373555.05, 0.57, 0.2281, 0.69, 0.1823
model-1658373542,1658373555.069, 0.66, 0.1829, 0.75, 0.1832
model-1658373542,1658373555.088, 0.59, 0.2332, 0.69, 0.2297
model-1658373542,1658373555.106, 0.71, 0.2054, 0.68, 0.2416
model-1658373542,1658373555.125, 0.58, 0.2766, 0.76, 0.1962
model-1658373542,1658373555.143, 0.66, 0.2082, 0.7, 0.1872
model-1658373542,1658373555.163, 0.71, 0.2074, 0.66, 0.202
model-1658373542,1658373555.184, 0.6, 0.2466, 0.68, 0.1998
model-1658373542,1658373555.203, 0.7, 0.204, 0.73, 0.1918
model-1658373542,1658373555.22, 0.69, 0.1931, 0.72, 0.1917
model-1658373542,1658373555.238, 0.77, 0.184, 0.76, 0.1984
model-1658373542,1658373555.258, 0.63, 0.225, 0.71, 0.2062
model-1658373542,1658373555.278, 0.66, 0.2159, 0.71, 0.2072
model-1658373542,1658373555.296, 0.7, 0.196, 0.72, 0.2072
model-1658373542,1658373555.316, 0.73, 0.1918, 0.73, 0.2038
model-1658373542,1658373555.335, 0.7, 0.1938, 0.74, 0.1975
model-1658373542,1658373555.354, 0.66, 0.2067, 0.73, 0.1931
model-1658373542,1658373555.373, 0.69, 0.2027, 0.69, 0.1918
model-1658373542,1658373555.393, 0.63, 0.2085, 0.69, 0.1916
model-1658373542,1658373555.412, 0.76, 0.1704, 0.68, 0.1918
model-1658373542,1658373555.432, 0.72, 0.1802, 0.68, 0.1903
model-1658373542,1658373555.451, 0.7, 0.198, 0.69, 0.1889
model-1658373542,1658373555.47, 0.66, 0.2156, 0.71, 0.188
model-1658373542,1658373555.49, 0.64, 0.2213, 0.76, 0.1887
model-1658373542,1658373555.511, 0.72, 0.1975, 0.76, 0.1903
model-1658373542,1658373555.531, 0.68, 0.193, 0.76, 0.1914
model-1658373542,1658373555.541, 0.79, 0.165, 0.76, 0.1913
model-1658373542,1658373555.566, 0.74, 0.1878, 0.76, 0.1915
model-1658373542,1658373555.586, 0.68, 0.1909, 0.75, 0.1902
model-1658373542,1658373555.608, 0.69, 0.2154, 0.76, 0.1902
model-1658373542,1658373555.628, 0.66, 0.2027, 0.76, 0.1899
model-1658373542,1658373555.647, 0.75, 0.1741, 0.75, 0.1897
model-1658373542,1658373555.667, 0.77, 0.1652, 0.69, 0.1896
model-1658373542,1658373555.687, 0.65, 0.2159, 0.69, 0.1902
model-1658373542,1658373555.705, 0.73, 0.185, 0.69, 0.1912
model-1658373542,1658373555.724, 0.68, 0.2046, 0.72, 0.1926
model-1658373542,1658373555.741, 0.77, 0.1829, 0.74, 0.1948
model-1658373542,1658373555.759, 0.76, 0.1521, 0.74, 0.1939
model-1658373542,1658373555.777, 0.69, 0.2191, 0.73, 0.193
model-1658373542,1658373555.798, 0.71, 0.1699, 0.75, 0.1928
model-1658373542,1658373555.817, 0.71, 0.19, 0.75, 0.1904
model-1658373542,1658373555.835, 0.73, 0.1925, 0.75, 0.1836
model-1658373542,1658373555.854, 0.76, 0.1849, 0.74, 0.1797
model-1658373542,1658373555.873, 0.7, 0.2034, 0.75, 0.1771
model-1658373542,1658373555.892, 0.67, 0.235, 0.72, 0.1774
model-1658373542,1658373555.913, 0.65, 0.2199, 0.72, 0.1776
model-1658373542,1658373555.932, 0.76, 0.1762, 0.73, 0.1776
model-1658373542,1658373555.951, 0.79, 0.1597, 0.74, 0.1874
model-1658373542,1658373555.971, 0.7, 0.1845, 0.74, 0.1892
model-1658373542,1658373555.99, 0.76, 0.1625, 0.75, 0.1935
model-1658373542,1658373556.011, 0.7, 0.199, 0.72, 0.2045
model-1658373542,1658373556.03, 0.68, 0.1967, 0.72, 0.2024
model-1658373542,1658373556.049, 0.74, 0.1823, 0.77, 0.1917
model-1658373542,1658373556.068, 0.73, 0.19, 0.75, 0.1796
model-1658373542,1658373556.087, 0.75, 0.1672, 0.72, 0.1787
model-1658373542,1658373556.105, 0.69, 0.2084, 0.74, 0.1816
model-1658373542,1658373556.125, 0.68, 0.1976, 0.76, 0.1828
model-1658373542,1658373556.144, 0.7, 0.1971, 0.76, 0.1833
model-1658373542,1658373556.162, 0.7, 0.1887, 0.75, 0.1815
model-1658373542,1658373556.182, 0.78, 0.1625, 0.76, 0.1792
model-1658373542,1658373556.203, 0.74, 0.1823, 0.75, 0.178
model-1658373542,1658373556.222, 0.82, 0.1579, 0.77, 0.1783
model-1658373542,1658373556.241, 0.75, 0.1783, 0.79, 0.1825
model-1658373542,1658373556.26, 0.72, 0.1843, 0.75, 0.1874
model-1658373542,1658373556.279, 0.77, 0.1587, 0.75, 0.1841
model-1658373542,1658373556.298, 0.7, 0.1989, 0.73, 0.1755
model-1658373542,1658373556.316, 0.75, 0.1829, 0.72, 0.1778
model-1658373542,1658373556.338, 0.69, 0.1997, 0.74, 0.1776
model-1658373542,1658373556.357, 0.77, 0.162, 0.73, 0.1822
model-1658373542,1658373556.377, 0.75, 0.1829, 0.73, 0.1844
model-1658373542,1658373556.396, 0.71, 0.1783, 0.71, 0.1926
model-1658373542,1658373556.415, 0.65, 0.2137, 0.71, 0.1914
model-1658373542,1658373556.434, 0.68, 0.2049, 0.74, 0.1889
model-1658373542,1658373556.454, 0.74, 0.1879, 0.75, 0.1917
